record_id,prob1
453381636,0.0
453354023,0.0
453315609,0.0
453258542,0.0
453433069,0.0
453197025,3.2111806722e-62
453420484,0.0
453325190,0.0
453239997,0.0
453294608,0.0
453430628,0.0
453391194,0.0
453326471,7.80460515517e-10
453407880,0.0
453205249,1.42300950476e-53
453383405,0.0
453413521,0.0
453398506,0.0
453258831,0.0
453256694,0.0
453435008,0.0
453275060,0.0
453257731,0.0
453256679,0.0
453191398,5.10975031043e-29
453454394,0.0
453225788,0.301194083645
453433316,0.0
453420249,0.0
453306681,0.0
453450176,0.0
453450557,0.0
453433543,0.0
453395139,0.0
453391249,0.0
453452836,0.0
453301395,0.0
453359006,0.0
453361679,0.0
453347850,1.87030193511e-45
453451267,0.0
453266398,0.0
453381612,0.0
453267261,0.0
453222488,2.80380853453e-10
453197830,4.79411655805e-13
453232491,0.0
453332127,2.71346604813e-40
453372399,0.0
453225864,4.35201536863e-120
453309693,0.0
453351815,0.0
453286884,0.0
453303770,0.0
453443955,0.0
453422201,0.0
453339400,4.97736902487e-27
453309127,0.0
453275074,0.0
453310185,0.0
453391344,0.0
453225661,1.53109161495e-61
453412271,0.0
453207265,0.000114250411122
453249483,0.0
453301354,0.0
453362152,0.0
453411459,0.0
453432520,0.0
453345080,5.85803957057e-68
453273221,0.0
453389597,0.0
453235703,0.0
453447607,0.0
453387636,0.0
453233087,0.0
453215939,0.00310043741882
453367663,0.0
453204929,1.9879706925e-09
453401989,0.0
453428047,0.0
453311342,0.0
453360438,0.0
453398569,0.0
453448314,0.0
453344902,5.60283653663e-43
453435736,0.0
453398731,0.0
453220344,2.48435665129e-55
453206692,1.26245092338e-08
453424767,0.0
453214287,7.40014696226e-59
453222747,1.35651480723e-40
453368396,0.0
453257267,0.0
453355210,0.0
453272885,0.0
453397538,0.0
453303246,0.0
453216800,1.07519160165e-41
453263643,0.0
453263394,0.0
453194510,6.27324325954e-37
453196482,1.2509477303e-14
453217309,2.24074357339e-56
453338966,2.37794643313e-05
453226693,1.25992582571e-58
453338135,3.04779086961e-23
453245537,0.0
453385567,0.0
453320251,0.0
453285120,0.0
453201094,1.12886425541e-50
453209418,1.19068476452e-18
453455120,0.0
453419730,0.0
453457007,0.0
453233715,0.0
453380693,0.0
453210877,7.20720495716e-16
453363688,0.0
453249977,0.0
453407327,0.0
453216586,0.305270462607
453318941,0.0
453224558,3.2775603943e-71
453306975,0.0
453295492,0.0
453373045,0.0
453261466,0.0
453392714,0.0
453424329,0.0
453390896,0.0
453333368,2.23738267436e-70
453352537,0.0
453249634,0.0
453305774,0.0
453344172,6.97455263869e-21
453236697,0.0
453285751,0.0
453277214,0.0
453397279,0.0
453304785,0.0
453246574,0.0
453193673,2.20784119904e-13
453307548,0.0
453420728,0.0
453273225,0.0
453196400,5.11624799132e-25
453308813,0.0
453264359,0.0
453407739,0.0
453195064,1.63492642427e-27
453218389,0.925678673358
453282449,0.0
453348116,3.46237014504e-34
453428113,0.0
453268268,0.0
453233277,0.0
453362999,0.0
453338545,4.53019475819e-05
453457669,0.0
453197195,0.0545660765293
453206124,3.02082852408e-07
453303098,0.0
453406156,0.0
453339880,1.30387418384e-13
453227139,1.5163408296e-08
453237314,0.0
453196921,0.94733107018
453328382,6.07840611689e-31
453268668,0.0
453254629,0.0
453222777,1.65549323596e-08
453229396,0.0
453445824,0.0
453284228,0.0
453353108,0.0
453421046,0.0
453325251,0.0
453208577,6.45983919393e-60
453316360,0.0
453419739,0.0
453244733,0.0
453424013,0.0
453235233,0.0
453313149,0.0
453196903,0.00049909517565
453401927,0.0
453440503,0.0
453308361,0.0
453379781,0.0
453210884,1.92356432666e-60
453306434,0.0
453396340,0.0
453397473,0.0
453210009,4.50383895561e-20
453216920,5.20133611969e-55
453366329,0.0
453451547,0.0
453315709,0.0
453209682,2.13317163923e-10
453372947,0.0
453218608,6.52864156857e-13
453268151,0.0
453386752,0.0
453194798,7.40331949554e-27
453292059,0.0
453256734,0.0
453323917,0.0
453318713,0.0
453354866,0.0
453282831,0.0
453410352,0.0
453231630,0.0
453249279,0.0
453279208,0.0
453288209,0.0
453449445,0.0
453361772,0.0
453407115,0.0
453273317,0.0
453422628,0.0
453210629,1.27042778776e-25
453288690,0.0
453336026,2.28587235952e-48
453263689,0.0
453204255,2.71715196444e-06
453313889,0.0
453383491,0.0
453389666,0.0
453440562,0.0
453400641,0.0
453414226,0.0
453332114,5.00763171222e-27
453239195,0.0
453230986,0.0
453225593,1.74432874855e-33
453291599,0.0
453311189,0.0
453252581,0.0
453271485,0.0
453450640,0.0
453371477,0.0
453408498,0.0
453221743,3.88270425966e-36
453335698,1.84797994998e-23
453426276,0.0
453365698,0.0
453368794,0.0
453444806,0.0
453390803,0.0
453354510,0.0
453378283,0.0
453412825,0.0
453231209,0.0
453306854,0.0
453401135,0.0
453309796,0.0
453438684,0.0
453351407,2.69040909617e-94
453258867,0.0
453388660,0.0
453209211,6.1138695064e-17
453258935,0.0
453330966,4.60569086682e-26
453358652,0.0
453220860,5.30774017877e-15
453245855,0.0
453276249,0.0
453290288,0.0
453452867,0.0
453358145,0.0
453331032,1.75522330772e-43
453415241,0.0
453229540,0.0
453426381,0.0
453265207,0.0
453393272,0.0
453443618,0.0
453227258,9.43225197883e-27
453213044,5.33456882137e-21
453251311,0.0
453357285,0.0
453309057,0.0
453402942,0.0
453371759,0.0
453223712,6.864483468e-17
453219086,1.19354114638e-57
453327065,6.13900093863e-50
453415494,0.0
453276016,0.0
453336601,7.84507355223e-09
453274935,0.0
453325474,0.0
453444525,0.0
453381867,0.0
453282307,0.0
453291531,0.0
453262297,0.0
453294485,0.0
453318071,0.0
453273435,0.0
453282764,0.0
453320248,0.0
453241001,0.0
453329119,1.03786388859e-15
453234932,0.0
453247513,0.0
453377662,0.0
453208289,1.2092382588e-20
453295027,0.0
453353587,0.0
453240023,0.0
453197963,3.82392837524e-20
453283601,0.0
453280572,0.0
453307774,0.0
453254892,0.0
453242840,0.0
453209091,5.59653247035e-39
453253488,0.0
453451883,0.0
453348762,3.25967104816e-21
453195653,0.00468158090816
453401983,0.0
453354467,0.0
453227187,5.13297082519e-61
453448139,0.0
453342912,5.49797530844e-16
453225942,0.103196268947
453321530,0.0
453196408,1.29915502235e-24
453442000,0.0
453272725,0.0
453224721,1.60095879934e-63
453297425,0.0
453378143,0.0
453243149,0.0
453247046,0.0
453205099,2.43759896855e-18
453272370,0.0
453307432,0.0
453288627,0.0
453431490,0.0
453290202,0.0
453232335,0.0
453382160,0.0
453437238,0.0
453289389,0.0
453395866,0.0
453367384,0.0
453299817,0.0
453429482,0.0
453263558,0.0
453240700,0.0
453439442,0.0
453394497,0.0
453211633,1.81916193812e-37
453309480,0.0
453300524,0.0
453252478,0.0
453266665,0.0
453369306,0.0
453283433,0.0
453270645,0.0
453376605,0.0
453380163,0.0
453354353,0.0
453294772,0.0
453387880,0.0
453245745,0.0
453394880,0.0
453416302,0.0
453273758,0.0
453238125,0.0
453347238,6.68967354015e-28
453266293,0.0
453396811,0.0
453292087,0.0
453371089,0.0
453269111,0.0
453263444,0.0
453251330,0.0
453197274,1.6175701042e-14
453445743,0.0
453213886,3.68359190301e-05
453322440,0.0
453370379,0.0
453202030,2.70296452737e-48
453276930,0.0
453267953,0.0
453210191,8.64474558745e-59
453193231,1.37620871441e-36
453434324,0.0
453437119,0.0
453279290,0.0
453281456,0.0
453194916,2.22453548744e-09
453414402,0.0
453344319,1.24039248799e-06
453349997,0.62909882934
453408258,0.0
453276370,0.0
453291335,0.0
453294788,0.0
453380075,0.0
453258504,0.0
453220647,3.65712622406e-71
453286780,0.0
453308322,0.0
453437254,0.0
453300998,0.0
453353379,0.0
453379772,0.0
453202721,5.770854981e-41
453310885,0.0
453379044,0.0
453454070,0.0
453394214,0.0
453260159,0.0
453265710,0.0
453245787,0.0
453388608,0.0
453420893,0.0
453376461,0.0
453336827,2.80066352643e-18
453239168,0.0
453327205,6.79694620054e-11
453270830,0.0
453346027,2.30777303702e-88
453269925,0.0
453222957,4.48286403546e-12
453314610,0.0
453392151,0.0
453452968,0.0
453444059,0.0
453216811,5.56943803316e-54
453316518,0.0
453198850,0.000311096880347
453438949,0.0
453434267,0.0
453280245,0.0
453355816,0.0
453411117,0.0
453385434,0.0
453220957,0.659745036366
453415312,0.0
453265729,0.0
453433111,0.0
453453614,0.0
453196625,2.55252609376e-28
453316263,0.0
453380472,0.0
453418586,0.0
453348610,1.99978016767e-38
453419128,0.0
453352232,0.0
453431234,0.0
453390926,0.0
453375786,0.0
453355803,0.0
453456543,0.0
453388452,0.0
453378411,0.0
453314324,0.0
453253229,0.0
453414724,0.0
453273063,0.0
453216631,9.72875468235e-30
453454675,0.0
453396734,0.0
453230803,0.0
453271624,0.0
453432680,0.0
453235156,0.0
453399928,0.0
453408478,0.0
453329291,5.89296002999e-18
453212043,0.567860579013
453381698,0.0
453441555,0.0
453299263,0.0
453214930,0.595339466971
453315142,0.0
453404873,0.0
453287299,0.0
453274717,0.0
453409925,0.0
453424780,0.0
453401608,0.0
453346759,1.42182863055e-30
453337722,5.77913350343e-16
453453175,0.0
453254802,0.0
453357708,0.0
453255854,0.0
453237770,0.0
453429647,0.0
453307248,0.0
453321114,0.0
453269621,0.0
453268845,0.0
453198231,1.92062337796e-21
453248313,0.0
453209284,3.13742038651e-26
453237875,0.0
453309789,0.0
453336980,0.324494861805
453212454,0.349150494442
453276597,0.0
453386724,0.0
453200192,1.29498925088e-26
453431175,0.0
453202299,2.34009627914e-19
453194099,1.69775667741e-08
453358195,0.0
453451915,0.0
453278767,0.0
453386483,0.0
453205919,8.02660679687e-17
453377411,0.0
453370027,0.0
453264435,0.0
453336628,1.94587415417e-54
453218525,2.92083559279e-42
453422008,0.0
453434585,0.0
453309091,0.0
453250043,0.0
453406897,0.0
453296103,0.0
453320324,0.0
453273242,0.0
453440836,0.0
453326883,3.70299732012e-12
453440126,0.0
453348137,2.54609037342e-43
453239815,0.0
453403121,0.0
453349268,1.07140507809e-21
453265613,0.0
453275629,0.0
453331160,3.91917975693e-18
453447145,0.0
453388121,0.0
453272659,0.0
453262444,0.0
453229754,0.0
453204734,3.64991045454e-14
453270596,0.0
453291869,0.0
453294991,0.0
453194717,3.83643292782e-14
453397295,0.0
453331710,7.61206315886e-27
453446636,0.0
453320267,0.0
453454482,0.0
453293276,0.0
453257811,0.0
453369570,0.0
453329398,2.0493969136e-13
453434640,0.0
453272150,0.0
453387816,0.0
453236126,0.0
453428274,0.0
453263414,0.0
453287226,0.0
453443447,0.0
453310546,0.0
453273215,0.0
453457686,0.0
453330545,2.73065711472e-20
453393491,0.0
453320521,0.0
453270284,0.0
453230511,0.0
453325488,0.0
453305750,0.0
453347805,1.77202322987e-23
453280521,0.0
453228752,0.0
453246447,0.0
453342760,2.34928714229e-29
453414424,0.0
453343832,2.14132770925e-44
453409947,0.0
453248450,0.0
453258135,0.0
453287175,0.0
453209800,3.22408497005e-29
453393613,0.0
453367439,0.0
453432659,0.0
453406824,0.0
453298600,0.0
453450219,0.0
453346555,1.8658875845e-61
453213278,6.99038117063e-09
453384757,0.0
453395209,0.0
453400685,0.0
453386805,0.0
453358641,0.0
453346351,2.07805553128e-32
453421883,0.0
453239166,0.0
453200275,6.03470856067e-15
453364450,0.0
453337141,5.76477912726e-75
453201878,2.58288218664e-05
453238191,0.0
453222332,3.85347686327e-15
453282573,0.0
453375724,0.0
453359681,0.0
453329416,2.87997283504e-55
453444930,0.0
453402373,0.0
453387406,0.0
453315315,0.0
453325667,8.80585102902e-47
453421915,0.0
453409493,0.0
453249018,0.0
453311726,0.0
453439339,0.0
453415022,0.0
453213784,2.51711053476e-07
453250497,0.0
453257620,0.0
453407527,0.0
453305582,0.0
453350248,6.22214344586e-72
453457075,0.0
453308103,0.0
453232916,0.0
453423640,0.0
453365795,0.0
453299143,0.0
453413871,0.0
453455783,0.0
453208485,4.810358045e-18
453315325,0.0
453293787,0.0
453411530,0.0
453243287,0.0
453456602,0.0
453418389,0.0
453232582,0.0
453456202,0.0
453372303,0.0
453211144,2.45301370689e-27
453255596,0.0
453195879,4.92060231243e-06
453219804,1.32145294453e-05
453353299,0.0
453255959,0.0
453217589,1.13754503349e-23
453204892,1.02415579166e-70
453243231,0.0
453359600,0.0
453265790,0.0
453198011,0.00144022255207
453210901,0.959504629014
453226877,1.01381186972e-33
453453594,0.0
453382702,0.0
453421679,0.0
453317398,0.0
453429765,0.0
453393339,0.0
453210052,6.97341380025e-35
453414017,0.0
453245627,0.0
453345249,2.56971061428e-25
453400249,0.0
453236048,0.0
453376897,0.0
453321126,0.0
453422208,0.0
453244033,0.0
453256057,0.0
453190895,0.000215329457585
453309668,0.0
453222046,5.46495256825e-105
453444684,0.0
453357842,0.0
453407076,0.0
453260813,0.0
453249374,0.0
453260764,0.0
453347216,5.4937187171e-35
453394015,0.0
453238802,0.0
453376685,0.0
453344875,8.00087278526e-11
453399970,0.0
453244688,0.0
453455704,0.0
453412316,0.0
453201207,4.43256587143e-13
453298364,0.0
453338900,2.95479786821e-07
453208884,7.77006569787e-12
453385425,0.0
453306118,0.0
453439413,0.0
453457090,0.0
453276350,0.0
453245617,0.0
453356624,0.0
453448915,0.0
453228506,3.27790480115e-14
453242807,0.0
453450567,0.0
453295244,0.0
453238825,0.0
453363129,0.0
453438449,0.0
453353781,0.0
453393871,0.0
453291576,0.0
453293524,0.0
453283911,0.0
453191136,1.23591994095e-150
453412395,0.0
453368381,0.0
453323611,0.0
453257960,0.0
453329914,5.89953092698e-46
453426982,0.0
453422896,0.0
453355795,0.0
453223008,0.000462674144389
453237380,0.0
453419364,0.0
453225459,4.10584211802e-101
453382405,0.0
453251497,0.0
453312453,0.0
453241231,0.0
453407857,0.0
453446833,0.0
453334371,8.18563131751e-08
453439595,0.0
453299742,0.0
453245700,0.0
453454765,0.0
453318983,0.0
453314829,0.0
453348705,5.97908110089e-36
453279713,0.0
453246543,0.0
453447086,0.0
453248356,0.0
453415077,0.0
453411944,0.0
453347839,2.67109389388e-45
453226738,0.00554598192561
453288819,0.0
453237218,0.0
453244701,0.0
453399221,0.0
453199044,0.000228246823317
453214173,0.0121806733057
453406073,0.0
453398882,0.0
453228937,0.0
453453756,0.0
453294740,0.0
453244506,0.0
453415228,0.0
453192909,6.94033346589e-16
453398290,0.0
453420943,0.0
453195869,2.33028051999e-07
453231450,0.0
453293254,0.0
453356105,0.0
453223022,2.68883546041e-07
453262044,0.0
453455460,0.0
453233596,0.0
453346086,3.21012401166e-07
453346588,2.21954888752e-41
453290000,0.0
453385932,0.0
453340976,4.16865909186e-30
453350762,1.73231756521e-18
453262085,0.0
453366036,0.0
453387270,0.0
453273706,0.0
453257971,0.0
453403649,0.0
453324374,0.0
453200549,6.18908273471e-11
453320373,0.0
453323624,0.0
453436075,0.0
453242213,0.0
453442626,0.0
453257202,0.0
453425561,0.0
453441202,0.0
453351476,8.2426745107e-31
453354743,0.0
453371461,0.0
453263138,0.0
453419155,0.0
453237048,0.0
453385736,0.0
453221904,1.53251634118e-46
453434601,0.0
453347059,3.65820065905e-30
453263676,0.0
453245230,0.0
453285789,0.0
453355249,0.0
453367159,0.0
453269577,0.0
453457636,0.0
453408412,0.0
453352533,0.0
453348071,6.18243834954e-11
453330879,1.05871336982e-15
453366665,0.0
453306663,0.0
453399360,0.0
453381632,0.0
453337728,2.08464473546e-53
453398094,0.0
453292625,0.0
453297975,0.0
453358262,0.0
453373448,0.0
453242035,0.0
453445115,0.0
453255825,0.0
453455586,0.0
453268875,0.0
453390051,0.0
453398589,0.0
453323213,0.0
453216324,2.3395333714e-23
453296785,0.0
453406586,0.0
453275443,0.0
453437541,0.0
453382213,0.0
453432154,0.0
453238501,0.0
453196800,4.80433783908e-281
453382627,0.0
453224698,3.22842431399e-05
453425418,0.0
453358485,0.0
453287057,0.0
453348874,5.74932916645e-116
453289136,0.0
453251387,0.0
453332430,2.09087783391e-06
453232267,0.0
453324527,0.0
453396114,0.0
453435977,0.0
453321893,0.0
453339082,6.10417607742e-16
453291223,0.0
453377752,0.0
453215545,9.72651016577e-54
453248402,0.0
453391796,0.0
453280659,0.0
453220562,0.987083825362
453234299,0.0
453236933,0.0
453270992,0.0
453248019,0.0
453302669,0.0
453303129,0.0
453342779,7.42133363108e-23
453311661,0.0
453371598,0.0
453211449,2.49217037654e-28
453201495,2.03566628999e-42
453238773,0.0
453407712,0.0
453273178,0.0
453243058,0.0
453300660,0.0
453262266,0.0
453209752,2.97507801485e-79
453251498,0.0
453439774,0.0
453351403,1.16248595786e-34
453426976,0.0
453437003,0.0
453333458,0.00484899204921
453448599,0.0
453408852,0.0
453376087,0.0
453371631,0.0
453274595,0.0
453442145,0.0
453386997,0.0
453353716,0.0
453344690,3.10819247598e-30
453346598,8.7717853287e-29
453339650,5.25882817507e-15
453221831,7.376960495e-38
453405182,0.0
453221280,6.31456578234e-37
453214092,0.00294825894526
453433082,0.0
453308452,0.0
453410213,0.0
453429276,0.0
453347700,1.33094451865e-18
453446255,0.0
453272159,0.0
453273560,0.0
453412008,0.0
453243308,0.0
453348306,6.91803016062e-12
453331259,0.637247123512
453329830,9.81911809587e-13
453338781,1.03327225439e-07
453243986,0.0
453349697,2.52427957731e-49
453345909,1.64454468895e-63
453314447,0.0
453361914,0.0
453448892,0.0
453421137,0.0
453321788,0.0
453408901,0.0
453275386,0.0
453288751,0.0
453399122,0.0
453262271,0.0
453198055,2.01250391128e-74
453292519,0.0
453326150,9.60315901878e-39
453192297,1.78855818553e-51
453366379,0.0
453293810,0.0
453416815,0.0
453205490,0.846012352608
453389718,0.0
453345939,1.80648303501e-15
453205574,1.33389126143e-39
453455863,0.0
453404464,0.0
453427385,0.0
453368337,0.0
453390974,0.0
453444664,0.0
453368323,0.0
453411495,0.0
453345511,2.14385889123e-22
453321181,0.0
453216062,5.51202516815e-10
453440062,0.0
453389892,0.0
453403927,0.0
453387573,0.0
453244614,0.0
453377560,0.0
453196151,2.74677497428e-33
453234478,0.0
453422397,0.0
453256111,0.0
453377889,0.0
453312036,0.0
453273153,0.0
453437715,0.0
453381650,0.0
453400774,0.0
453247165,0.0
453441310,0.0
453404588,0.0
453251766,0.0
453303294,0.0
453368420,0.0
453304834,0.0
453358301,0.0
453251879,0.0
453334140,3.91145181476e-92
453210678,2.38832964265e-52
453245632,0.0
453447303,0.0
453292778,0.0
453419350,0.0
453353579,0.0
453445835,0.0
453346576,1.29183283184e-38
453226307,4.27244272515e-21
453438613,0.0
453411597,0.0
453425775,0.0
453396160,0.0
453409734,0.0
453236646,0.0
453299634,0.0
453191647,3.09879478094e-19
453366812,0.0
453270820,0.0
453192859,1.67986468932e-26
453358459,0.0
453364861,0.0
453286431,0.0
453447025,0.0
453274436,0.0
453355908,0.0
453455027,0.0
453277638,0.0
453204853,4.59031181503e-19
453411232,0.0
453263849,0.0
453208899,7.28575103841e-43
453426409,0.0
453363342,0.0
453418210,0.0
453401871,0.0
453204020,7.00665946291e-08
453355973,0.0
453326191,0.0189552631216
453370446,0.0
453355551,0.0
453248960,0.0
453197705,5.43355565145e-31
453245941,0.0
453260412,0.0
453238054,0.0
453406157,0.0
453413751,0.0
453306330,0.0
453195907,1.30658987411e-45
453445188,0.0
453220348,0.96942154134
453432058,0.0
453347004,0.000161201883862
453440232,0.0
453389253,0.0
453327052,2.52681232831e-14
453194714,1.57221358341e-232
453247233,0.0
453266939,0.0
453331772,2.11924744164e-20
453375076,0.0
453238611,0.0
453202662,3.37330771719e-34
453372724,0.0
453276751,0.0
453379460,0.0
453404946,0.0
453245726,0.0
453271917,0.0
453301839,0.0
453410309,0.0
453428671,0.0
453418504,0.0
453441234,0.0
453384624,0.0
453398967,0.0
453279936,0.0
453456063,0.0
453259118,0.0
453224075,6.65218540932e-09
453374398,0.0
453332302,2.06970164088e-41
453297404,0.0
453310203,0.0
453405746,0.0
453330081,5.80156284912e-26
453244297,0.0
453336774,4.18718955239e-18
453318960,0.0
453276810,0.0
453226111,3.35421198122e-53
453366065,0.0
453347510,5.84699551543e-22
453392190,0.0
453199521,3.28102863458e-50
453372473,0.0
453238031,0.0
453434947,0.0
453221905,3.09092944322e-50
453348102,1.43699863688e-20
453229335,0.0
